company_name,ds,yhat,yhat_lower,yhat_upper
Reliance Industries,2019-12-17,601.546905331465,504.75130824894023,695.9857854043609
Reliance Industries,2019-12-18,599.6996822289622,496.5203352949788,696.5072053400305
Reliance Industries,2019-12-19,598.1243486431437,507.21851099915915,695.8900638871595
Reliance Industries,2019-12-20,596.2313663391744,497.7285500930564,687.2629456650675
Reliance Industries,2019-12-23,596.0581644220482,500.80774341197366,687.3920824862839
Reliance Industries,2019-12-24,599.7407066419961,503.67969948544965,699.3870601192552
Reliance Industries,2019-12-26,601.4297971257928,502.513508398687,707.8260828284449
Reliance Industries,2019-12-27,602.2248241419527,501.95580683171534,698.4571674788716
Reliance Industries,2019-12-30,609.9074007198069,507.27074233708544,697.6360878717834
Reliance Industries,2019-12-31,615.9347123823492,525.0743219894639,713.6825366259517
Reliance Industries,2020-01-01,618.6915882892976,523.8836157616267,706.6218530428116
Reliance Industries,2020-01-02,621.5646745227375,520.8700934148919,717.9352531523666
Reliance Industries,2020-01-03,623.861338639846,528.1319752404777,714.8326409779194
Reliance Industries,2020-01-06,633.7672406792027,542.0080722361014,733.2133691428371
Reliance Industries,2020-01-07,639.7150131578328,542.1608887404593,738.1719898007002
Reliance Industries,2020-01-08,641.9767209769974,551.4481138081517,748.1982218430561
Reliance Industries,2020-01-09,643.951008819731,553.3774229418062,746.6949578358057
Reliance Industries,2020-01-10,644.9670952752438,539.1568910479957,750.4453828408434
Reliance Industries,2020-01-13,649.0939732430144,560.6031639350658,745.9025965346217
Reliance Industries,2020-01-14,652.6259414846248,549.6482177782858,751.6764093058551
Reliance Industries,2020-01-15,652.3203632746648,560.079242905219,746.0610163219341
Reliance Industries,2020-01-16,651.6379555128318,556.5034535685571,750.2506981954945
Reliance Industries,2020-01-17,649.9719233677913,553.0381403842753,741.9083854477062
Reliance Industries,2020-01-20,646.5342968586917,554.1870309332072,748.5649522947477
Reliance Industries,2020-01-21,647.903797139555,561.551493280792,744.567835953789
Reliance Industries,2020-01-22,645.7026821845974,551.3446842345173,745.1255716589841
Reliance Industries,2020-01-23,643.4342252346357,547.9084406966191,744.1498873215633
Reliance Industries,2020-01-24,640.5260310105571,541.1046614467933,733.5764134683907
Reliance Industries,2020-01-27,635.6309256342887,541.0545028641169,730.033240455578
Reliance Industries,2020-01-28,637.2903533659648,545.0223874016247,733.2863836238258
Reliance Industries,2020-01-29,635.7518588040949,541.9859647748314,735.2267316296069
Reliance Industries,2020-01-30,634.4952001747923,537.0453784338083,722.6689256424805
Reliance Industries,2020-01-31,632.9156828174608,539.4614457630553,733.3708772264528
Reliance Industries,2020-02-03,633.4731662301182,534.9528737939053,729.2474178942845
Reliance Industries,2020-02-04,637.2652044723417,539.0147389905403,730.1536330465159
Reliance Industries,2020-02-05,637.9203740233366,541.4566551915842,728.657239274028
Reliance Industries,2020-02-06,638.8579334499151,545.8290153167026,731.6152678417365
Reliance Industries,2020-02-07,639.4131246918543,539.4213177170141,733.5117631657829
Reliance Industries,2020-02-10,645.4553129966988,548.1769262087945,742.1356696197886
Reliance Industries,2020-02-11,650.6041728372729,553.7106693935817,741.4775398797467
Reliance Industries,2020-02-12,652.3135020434872,547.4719789529432,747.0110954006803
Reliance Industries,2020-02-13,653.9737654250298,559.298249270601,754.8316621156423
Reliance Industries,2020-02-14,654.8999966511416,558.278584893767,757.1206119406143
Reliance Industries,2020-02-17,659.8789927021203,568.3847973558186,753.0826903847877
Reliance Industries,2020-02-18,663.9712535545061,568.933564677614,762.4377042719304
Reliance Industries,2020-02-19,664.3061260078399,569.123911872052,759.4763700521117
Reliance Industries,2020-02-20,664.305751228323,566.3091816555425,763.0268474552479
Reliance Industries,2020-02-24,661.5486320716409,563.3089049053729,760.443666296326
Reliance Industries,2020-02-25,663.2164241804264,564.9856386770253,750.0529736772077
Reliance Industries,2020-02-26,661.1286295579822,569.3068909185932,762.1089469561554
Reliance Industries,2020-02-27,658.7597641610155,563.5396717475232,755.4902034672588
Reliance Industries,2020-02-28,655.5132701862847,553.4670137082431,745.6538058726153
Reliance Industries,2020-03-02,650.5741474132784,555.6585904379818,749.4845925453355
Reliance Industries,2020-03-03,651.6646483238828,550.4446296729951,749.4593328416039
Reliance Industries,2020-03-04,649.2831581228352,555.0671033350346,743.1475555667605
Reliance Industries,2020-03-05,646.9205555795656,554.977672387619,742.3804113718878
Reliance Industries,2020-03-06,643.9892647101072,549.8637223685366,733.8101694082505
Reliance Industries,2020-03-09,639.2704837135236,540.0315019926275,728.9990112893215
Reliance Industries,2020-03-11,639.5194423572493,541.6789673682963,734.9684246473657
Reliance Industries,2020-03-12,638.274153557845,545.127982784602,734.9154982759352
Reliance Industries,2020-03-13,636.6501430217227,546.7174300870436,732.1086502965416
Reliance Industries,2020-03-16,636.6383821302701,534.962509759056,735.2812883474487
Reliance Industries,2020-03-17,640.0822117991469,541.609048913705,744.0778101049717
Reliance Industries,2020-03-18,640.3149022099077,541.1825500369185,737.3179611514321
Reliance Industries,2020-03-19,640.7660861260879,546.9390247848753,733.0005330125863
Reliance Industries,2020-03-20,640.7863409184375,539.2719884209573,734.7063936641113
Reliance Industries,2020-03-23,645.1551156855958,552.6980835661689,745.8222908970841
Reliance Industries,2020-03-24,649.8176085582136,556.9324886509362,745.8775927474136
Reliance Industries,2020-03-25,651.1312760422945,555.6720824997017,755.1023054864986
Reliance Industries,2020-03-26,652.5226224671385,555.1589382598371,745.4588231683068
Reliance Industries,2020-03-27,653.3434728848559,557.3488626366026,758.0823949015221
Reliance Industries,2020-03-30,659.3455143198892,566.0594265230187,753.7746752658868
Reliance Industries,2020-03-31,664.3339801576478,570.2157421069411,765.4827376183978
Reliance Industries,2020-04-01,665.8882777431671,571.6928782061289,764.3162811668116
Reliance Industries,2020-04-03,668.3888862879086,566.5395124444788,755.5085690185581
Reliance Industries,2020-04-07,679.586491599952,589.1928038051784,776.5280332350942
Reliance Industries,2020-04-08,681.178186964793,581.0115480617212,781.1105722753917
Reliance Industries,2020-04-09,682.7833575476794,585.0764684661299,783.4869194643333
Reliance Industries,2020-04-13,690.0784325484275,600.9346554897493,783.7448902706172
Reliance Industries,2020-04-15,696.6872817948754,603.6428644842779,794.6782421427391
Reliance Industries,2020-04-16,698.2236906576317,596.8761254258128,799.1994472207608
Reliance Industries,2020-04-17,699.0793288417191,603.6590818971544,801.8557607342664
Reliance Industries,2020-04-20,704.4915111360983,615.6316926201912,804.5734709075477
Reliance Industries,2020-04-21,709.0259331037606,616.8765542126197,808.9617569718021
Reliance Industries,2020-04-22,709.9789337346549,614.0527961451913,805.8893441794694
Reliance Industries,2020-04-23,710.7800187812337,618.584793176416,805.9272782102729
Reliance Industries,2020-04-24,710.7841355775626,614.18342798859,807.1596515742779
Reliance Industries,2020-04-27,713.0169405166473,612.8392881905071,805.9976425343324
Reliance Industries,2020-04-28,716.328237379489,616.7854494318422,813.8514111834511
Reliance Industries,2020-04-29,716.0088249222549,620.4223568394071,817.6901023641069
Reliance Industries,2020-04-30,715.5128812319037,625.3025505514457,813.812902470782
Reliance Industries,2020-05-04,712.8914627730903,614.6079775693448,812.9643703617526
Reliance Industries,2020-05-05,715.2245966711978,622.1210467532777,811.517929502139
Reliance Industries,2020-05-06,714.0823667575532,614.6983037785537,815.0873181842036
Reliance Industries,2020-05-07,712.9463960757532,618.9766378240553,806.8307559409385
Reliance Industries,2020-05-08,711.2234163205594,606.8712061792878,807.3605490891301
Reliance Industries,2020-05-11,710.0161506067058,606.7515797199653,800.0771283960427
Reliance Industries,2020-05-12,712.8992116358208,613.5608802255953,808.8797814421258
Reliance Industries,2020-05-13,712.5637862762906,617.773250606425,811.824620111296
Reliance Industries,2020-05-14,712.8393722135269,610.2345820980761,810.7260936372584
Reliance Industries,2020-05-15,712.762946165092,614.9695454369346,810.0241998533904
Reliance Industries,2020-05-18,717.67436846538,620.8699197379972,823.2240290426753
Reliance Industries,2020-05-19,722.8862081136753,630.173800382652,817.912116541118
Reliance Industries,2020-05-20,724.9611991338537,629.0582926273639,824.9542528081951
Reliance Industries,2020-05-21,727.3305397253981,636.8161960060237,823.590333106806
Reliance Industries,2020-05-22,729.3423759466228,633.4679536666355,832.435297544328
Reliance Industries,2020-05-26,746.8719066010289,648.88594303333,842.0404631429686
Reliance Industries,2020-05-27,750.3541749142111,654.010674729111,853.0824927657916
Reliance Industries,2020-05-28,753.8822794012148,657.3303660237262,843.8360971276866
Reliance Industries,2020-05-29,756.7778175764793,656.8275634972866,845.4918304254469
Reliance Industries,2020-06-01,768.3054955698989,671.6702367218288,863.3272936710741
Reliance Industries,2020-06-02,774.793305282656,676.3439195545171,883.1399715044791
Reliance Industries,2020-06-03,777.623992464353,684.3350565357373,875.0410112136913
Reliance Industries,2020-06-04,780.2130342349723,673.1921525037556,871.8352695021632
Reliance Industries,2020-06-05,781.9054253753815,687.8459476385176,875.8884955954087
Reliance Industries,2020-06-08,788.5644893065905,690.4442755125507,879.1006807551497
Reliance Industries,2020-06-09,793.1427255705081,696.6491694133538,895.4410401949852
Reliance Industries,2020-06-10,793.9957357338722,698.4016772406912,888.618292030692
Reliance Industries,2020-06-11,794.58698412124,693.9310625142775,896.4061900330278
Reliance Industries,2020-06-12,794.3096354602364,692.5504260113886,881.7045797961025
Reliance Industries,2020-06-15,795.6863888702777,693.5458534229281,896.4607534237603
Reliance Industries,2020-06-16,798.849798569839,708.2231047369763,896.1067311409317
Reliance Industries,2020-06-17,798.5178110438005,711.8486205259474,897.3486079509211
Reliance Industries,2020-06-18,798.1791625744556,700.0711833737398,892.5146082498345
Reliance Industries,2020-06-19,797.2454420851795,701.0090141910698,896.798962951009
Reliance Industries,2020-06-22,798.3678827970964,700.3675887467216,891.5821036498146
Reliance Industries,2020-06-23,802.0050488408854,706.5653657728623,897.8234510208622
Reliance Industries,2020-06-24,802.4012950357776,710.2041235040183,898.8706769973218
Reliance Industries,2020-06-25,803.020422228184,708.966443270299,901.0407110021898
Reliance Industries,2020-06-26,803.2433026604892,705.0436948686561,900.3545991768311
Reliance Industries,2020-06-29,808.6538016932052,709.7353007034013,899.7922533094053
Reliance Industries,2020-06-30,813.8530951625229,721.8394914601605,913.4004260264352
Reliance Industries,2020-07-01,815.8043817369576,721.7159383444956,911.8145133991628
Reliance Industries,2020-07-02,817.9278049318166,721.0652394460589,917.7266778803979
Reliance Industries,2020-07-03,819.562521826541,716.1735466682957,911.1704083732093
Reliance Industries,2020-07-06,828.2884280963042,732.3291446457544,921.1464507286031
Reliance Industries,2020-07-07,834.1881876349394,743.575446319624,929.719595635762
Reliance Industries,2020-07-08,836.6031433671023,747.8447884867097,940.6943928922077
Reliance Industries,2020-07-09,838.942580428919,748.5134778344041,934.8171313843745
Reliance Industries,2020-07-10,840.5417380235176,743.5210871297097,935.4519265785775
Reliance Industries,2020-07-13,847.7156356392088,746.8123496438902,942.7821758315879
Reliance Industries,2020-07-14,852.6700438843409,758.158402938817,945.9807915310239
Reliance Industries,2020-07-15,853.9668797687481,755.4108976046847,950.8339137988597
Reliance Industries,2020-07-16,855.0472507361081,759.231001458357,955.9451612571559
Reliance Industries,2020-07-17,855.2816769646113,758.8425814296029,949.0090827568645
Reliance Industries,2020-07-20,858.1101963927941,761.929083445502,954.7954762200994
Reliance Industries,2020-07-21,861.6623702462615,771.3711452919465,953.0937292872638
Reliance Industries,2020-07-22,861.6424217905661,764.5536148027678,959.8798515284283
Reliance Industries,2020-07-23,861.5251058868093,769.7563259730722,953.1283058675662
Reliance Industries,2020-07-24,860.7107863018441,769.1156691716433,951.693330716268
Reliance Industries,2020-07-27,861.5127245771234,762.4601347869235,962.0655177368949
Reliance Industries,2020-07-28,864.8100526608723,766.78108911295,961.1407514685046
Reliance Industries,2020-07-29,864.7543003554589,773.8498954929557,968.7849439029808
Reliance Industries,2020-07-30,864.8162580991824,772.1916110483389,963.8944440743101
Reliance Industries,2020-07-31,864.3864170523998,768.0329116461497,960.70403816453
Reliance Industries,2020-08-03,867.3946399612882,775.4271830091978,965.8900272001771
Reliance Industries,2020-08-04,871.6966484378556,769.7285238829481,973.6836491866553
Reliance Industries,2020-08-05,872.7309343365284,780.3290430684542,972.4389444131754
Reliance Industries,2020-08-06,873.9355340359801,779.8810405755486,975.0685772994325
Reliance Industries,2020-08-07,874.6673902982667,779.5429961942726,970.5818323741124
Reliance Industries,2020-08-10,880.9478842333232,789.7186880888388,970.5547674141733
Reliance Industries,2020-08-11,886.1698337653634,794.1164812482995,987.4270171533524
Reliance Industries,2020-08-12,887.9961703167725,788.6649268330848,984.6431307966886
Reliance Industries,2020-08-13,889.8453530412048,797.9326322090965,993.8375575024224
Reliance Industries,2020-08-14,891.0594150937859,798.1510014069403,986.0946406057402
Reliance Industries,2020-08-17,897.7389883562143,799.3533216318519,991.6322192597494
Reliance Industries,2020-08-18,902.7461220445514,802.7098501655638,999.5666464579361
Reliance Industries,2020-08-19,904.196796022513,806.3130609965812,990.3107797673746
Reliance Industries,2020-08-20,905.5240645836835,812.580565090194,1009.0336353716167
Reliance Industries,2020-08-21,906.0883509276491,810.4136521740959,1003.0881545347686
Reliance Industries,2020-08-24,910.278067022799,814.4966614139529,1008.2531966266943
Reliance Industries,2020-08-25,914.3594945122696,808.6902486571897,1008.6740835679273
Reliance Industries,2020-08-26,914.8803770111695,824.9462334420493,1012.1963915489636
Reliance Industries,2020-08-27,915.2992653382473,812.5784757593077,1016.6556365813552
Reliance Industries,2020-08-28,915.0004622960439,818.431607741185,1010.2925451894592
Reliance Industries,2020-08-31,917.0730137819573,815.8607939920067,1013.2247454280813
Reliance Industries,2020-09-01,920.6562363752807,825.4728215074618,1014.4592419186041
Reliance Industries,2020-09-02,920.7980588272214,816.4498554018579,1011.265356227789
Reliance Industries,2020-09-03,920.9599934352912,826.0289646718679,1013.5917425773173
Reliance Industries,2020-09-04,920.5250742922404,828.4755442398068,1016.7323528878443
Reliance Industries,2020-09-07,922.8421354352247,822.1996521609487,1027.5813471155714
Reliance Industries,2020-09-08,926.6830706302118,826.4113114070507,1021.7213218425962
Reliance Industries,2020-09-09,927.1430597374481,828.6302973726654,1022.9581920746159
Reliance Industries,2020-09-10,927.6641308603043,832.7688690830942,1021.3786122073708
Reliance Industries,2020-09-11,927.6088612652062,823.2895852440154,1018.4136904122787
Reliance Industries,2020-09-14,930.9839044876164,825.9862166401197,1023.5505340289642
Reliance Industries,2020-09-15,935.0875677093306,836.6031203767114,1024.754395470559
Reliance Industries,2020-09-16,935.7386240031892,838.2387473700234,1036.655696472433
Reliance Industries,2020-09-17,936.3670981250038,839.3109673065748,1027.4788838872341
Reliance Industries,2020-09-18,936.3268297223356,848.5995217954215,1032.0546171603285
Reliance Industries,2020-09-21,939.1589491338764,844.5885935693319,1038.4167633807651
Reliance Industries,2020-09-22,942.8929003168909,849.1215200965862,1041.3522988991335
Reliance Industries,2020-09-23,943.0923385517162,851.6453621916689,1043.4577172977718
Reliance Industries,2020-09-24,943.1995155683408,852.3652031281472,1043.910171193566
Reliance Industries,2020-09-25,941.3710719663143,840.0314099540697,1035.6969640534228
Reliance Industries,2020-09-28,938.6848248615294,835.2333841256047,1033.374081456691
Reliance Industries,2020-09-29,940.5910956861545,840.335194262753,1038.5975906923668
Reliance Industries,2020-09-30,939.0002127027809,833.94155967483,1035.348171843704
Reliance Industries,2020-10-01,937.371856567807,837.7476399476592,1032.550205739919
Reliance Industries,2020-10-05,931.5831149113144,835.3932770318827,1027.5898050787619
Reliance Industries,2020-10-06,933.4181654005586,839.5562730935903,1020.9326383954694
Reliance Industries,2020-10-07,931.8597946105649,826.9980478195754,1029.2898692683796
Reliance Industries,2020-10-08,930.3636363109625,837.060142403744,1024.964841810119
Reliance Industries,2020-10-09,928.3062516219129,833.8822596256263,1023.1382769963047
Reliance Industries,2020-10-12,925.8989313440534,822.7359104692578,1025.6171758109135
Reliance Industries,2020-10-13,928.1881878346511,828.6445057884569,1017.3821620705452
Reliance Industries,2020-10-14,927.0958316375846,831.8769229588077,1023.8869058717231
Reliance Industries,2020-10-15,926.0569223980845,831.8663038257655,1025.4115575232158
Reliance Industries,2020-10-16,924.4275369388148,821.1539923869193,1028.505661980609
Reliance Industries,2020-10-19,922.9407129601639,829.6874540440658,1018.3061563443221
Reliance Industries,2020-10-20,925.3634808831913,834.347948536073,1027.0511275504857
Reliance Industries,2020-10-21,924.2993316635674,829.0975741070006,1015.9620573419866
Reliance Industries,2020-10-22,923.1776603963481,827.7273432811422,1017.6134809612238
Reliance Industries,2020-10-23,921.3530619539414,833.762848125434,1019.1785395958376
Reliance Industries,2020-10-26,918.6567012634955,830.2218183611581,1017.9856660654741
Reliance Industries,2020-10-27,920.5067520843025,825.705234355062,1019.0490928444729
Reliance Industries,2020-10-28,918.8142053132665,824.7290156045666,1015.6949745681052
Reliance Industries,2020-10-29,917.0309215376296,826.5881354398623,1008.4468830769517
Reliance Industries,2020-10-30,914.5364595763017,819.9740539271663,1009.5883809913489
Reliance Industries,2020-11-02,910.0519903992239,813.7494777648423,1008.0999559378605
Reliance Industries,2020-11-03,911.4712944221495,813.952796336645,1008.2696430622619
Reliance Industries,2020-11-04,909.4738016002759,814.7490755387073,1008.7916641959555
Reliance Industries,2020-11-05,907.5338460280332,815.1222229567976,997.571432638465
Reliance Industries,2020-11-06,905.05000380702,818.6457110456671,996.4741170443132
Reliance Industries,2020-11-09,901.7247031229407,801.0827663056177,1005.4143491800729
Reliance Industries,2020-11-10,903.9213443974658,812.5111509126917,1004.8373783551436
Reliance Industries,2020-11-11,902.8900209772384,812.0173733980712,1004.8600057949677
Reliance Industries,2020-11-12,902.0922648770068,806.8809162591219,999.8161541643817
Reliance Industries,2020-11-13,900.908111690799,806.3491991848888,997.1790431250281
Reliance Industries,2020-11-14,924.2735542508543,830.5680959586998,1015.8904728779761
Reliance Industries,2020-11-17,906.0049684746181,811.621892029221,1000.0573260353442
Reliance Industries,2020-11-18,906.6145998321381,812.983915372231,1007.4770413724847
Reliance Industries,2020-11-19,907.4136033558076,803.2950427284853,1002.9635510716159
Reliance Industries,2020-11-20,907.7412799021575,807.2854669619763,1006.6948595387421
Reliance Industries,2020-11-23,912.6344210490097,816.5157543075073,1008.0776669181613
Reliance Industries,2020-11-24,917.2740020242296,821.0501385384549,1014.1836190955912
Reliance Industries,2020-11-25,918.4279694719211,821.3582134294651,1014.174470016264
Reliance Industries,2020-11-26,919.4979501585696,827.303899188998,1011.1569359053143
Reliance Industries,2020-11-27,919.8104701928279,825.289953483745,1013.5129886579875
Reliance Industries,2020-12-01,926.426220787784,828.8636367239748,1014.5732824606355
Reliance Industries,2020-12-02,926.2052497688061,826.9943522509298,1024.495010851426
Reliance Industries,2020-12-03,925.6952630609638,822.7380585096005,1021.4604946048313
Reliance Industries,2020-12-04,924.2609935156426,834.4082950741838,1016.4336819560755
Reliance Industries,2020-12-07,921.589950893785,826.404038017809,1017.9269683771903
Reliance Industries,2020-12-08,923.15042155684,830.0069198285418,1015.5730132655669
Reliance Industries,2020-12-09,921.0702078779127,825.1556774490941,1016.8629214709571
Reliance Industries,2020-12-10,918.8353426019637,822.6720622118044,1016.004560422175
Reliance Industries,2020-12-11,915.860674601116,824.6553106090814,1009.9538221171745
Reliance Industries,2020-12-14,910.113431329167,809.4147102699732,1008.2827182546893
Reliance Industries,2020-12-15,911.2800376296676,815.2584838408181,1004.2254369840189
Reliance Industries,2020-12-16,909.161657355475,819.4330416044047,1012.8146242389919
Reliance Industries,2020-12-17,907.2556241656981,807.475352691648,1004.8571194485736
Reliance Industries,2020-12-18,904.9789385612453,804.2708387066367,1003.2254115579848
Reliance Industries,2020-12-21,903.4223579337794,806.1265742667451,999.081559866792
Reliance Industries,2020-12-22,906.6002564502055,810.1566604798828,1003.2971962860952
Reliance Industries,2020-12-23,906.7374207766957,809.6614819826262,1005.1441575276975
Reliance Industries,2020-12-24,907.2827375600517,807.5925362439823,1006.089006138538
Reliance Industries,2020-12-28,914.077139864706,821.6825176119304,1006.2931562542939
Reliance Industries,2020-12-29,919.8118429540511,824.4260181359908,1021.9968747675324
Reliance Industries,2020-12-30,922.343420584052,833.0313335934117,1008.498725085969
Reliance Industries,2020-12-31,925.0639300734862,829.001338286456,1026.2483870972208
Reliance Industries,2021-01-01,927.2843976189837,829.3320673953212,1019.9619788512953
Reliance Industries,2021-01-04,937.4285180168574,842.4742475074879,1035.7927911187246
Reliance Industries,2021-01-05,943.6046505804948,852.0366838040056,1040.6741721953024
Reliance Industries,2021-01-06,946.1612861169604,852.6882347263576,1044.9748579952977
Reliance Industries,2021-01-07,948.4898028801564,848.7699329467481,1046.9970599632677
Reliance Industries,2021-01-08,949.9107087226573,858.1012541119355,1049.249597717173
Reliance Industries,2021-01-11,955.4516669047754,858.6478398778951,1057.0693105867542
Reliance Industries,2021-01-12,959.4831696559834,864.39856273424,1054.8276975375898
Reliance Industries,2021-01-13,959.671194298093,866.0941598331331,1054.6659485719708
Reliance Industries,2021-01-14,959.4645862536171,853.8683407827871,1044.9971956378424
Reliance Industries,2021-01-15,958.2451973176065,859.5543995397865,1055.935849166559
Reliance Industries,2021-01-18,955.8726860177755,855.4676321463344,1051.3866759404505
Reliance Industries,2021-01-19,957.4786055327827,865.0953453171455,1054.4187997139613
Reliance Industries,2021-01-20,955.4449371140222,862.0485618750563,1044.442412187021
Reliance Industries,2021-01-21,953.2717728605438,855.1055472779316,1052.395780526238
Reliance Industries,2021-01-22,950.385403178802,854.2469106396424,1046.464257672753
Reliance Industries,2021-01-25,945.1299620972943,844.1411793488105,1041.5919184178824
Reliance Industries,2021-01-27,944.7018240932598,843.991299846335,1034.4802266013703
Reliance Industries,2021-01-28,943.0999519431721,846.8821207767372,1048.6061894746692
Reliance Industries,2021-01-29,941.14078459335,844.1056508373453,1041.6948979192896
Reliance Industries,2021-02-01,940.4609861123146,842.8522456242426,1043.7867523387972
Reliance Industries,2021-02-02,943.8454164763682,855.292452029009,1042.4523163868494
Reliance Industries,2021-02-03,944.1139158441517,844.1762149443321,1040.1055531521595
Reliance Industries,2021-02-04,944.6960990315274,847.750220855494,1040.315882717762
Reliance Industries,2021-02-05,944.9366858060869,849.504959011228,1045.3199730622089
Reliance Industries,2021-02-08,950.3566100229768,848.4079201337382,1042.4366572858498
Reliance Industries,2021-02-09,955.4236765016415,859.224769817948,1053.7401438011832
Reliance Industries,2021-02-10,957.11921582896,862.9584005214565,1055.3275412831715
Reliance Industries,2021-02-11,958.8342473214137,862.6188526052307,1053.6464970988945
Reliance Industries,2021-02-12,959.8826414928266,870.1422839600596,1053.7883595634587
