"indicator_id";"company_id";"date";"sma_20";"sma_50";"ema_20";"ema_50";"rsi";"macd"
484;1;"2021-02-25";922.57;914.09;934.51;923.23;65.51;15.07
485;1;"2021-02-26";928.19;915.1;937.18;924.77;57.54;15.37
486;1;"2021-03-01";932.96;916.17;940.3;926.54;58.99;16.02
487;1;"2021-03-02";937.11;917.23;943.31;928.32;59.4;16.5
488;1;"2021-03-03";943.38;919.65;950.26;931.77;67.22;20.23
489;1;"2021-03-04";949.18;921.86;955.39;934.61;63.61;21.96
490;1;"2021-03-05";955.06;924.02;960.16;937.39;63.84;23.16
491;1;"2021-03-08";960.59;925.84;965.02;940.28;64.87;24.3
492;1;"2021-03-09";966.01;927.57;969.42;943.06;64.86;24.91
493;1;"2021-03-10";970.81;929.35;972.99;945.57;63.33;24.77
494;1;"2021-03-12";972.7;930.66;974.28;947.17;56.36;22.75
495;1;"2021-03-15";974.25;931.8;974.18;948.2;52.35;19.85
496;1;"2021-03-16";975.82;932.84;973.73;949.03;51.21;17.04
497;1;"2021-03-17";975.72;933.44;971.33;949.01;45.42;12.98
498;1;"2021-03-18";974.01;933.83;967.13;948.15;40.4;7.95
499;1;"2021-03-19";974.34;935.38;966.53;948.65;49.82;6.6
500;1;"2021-03-22";973.93;936.78;965.13;948.78;47.64;4.75
501;1;"2021-03-23";975.76;938.2;964.96;949.35;50.62;4.17
502;1;"2021-03-24";976.31;939.58;963.04;949.17;46.09;2.19
503;1;"2021-03-25";974.71;939.9;958.85;947.99;40.65;-1.45
504;1;"2021-03-26";971.25;940.42;955.2;946.91;41.08;-4.16
505;1;"2021-03-30";969.95;941.05;953.42;946.51;45.66;-4.96
506;1;"2021-03-31";967.67;941.66;950.66;945.64;42.95;-6.5
507;1;"2021-04-01";965.73;942.01;948.99;945.15;45.45;-6.94
508;1;"2021-04-05";960.9;941.79;946.19;944.14;42.33;-8.28
509;1;"2021-04-06";956.48;941.14;943.29;943.03;41.46;-9.55
510;1;"2021-04-07";952.42;940.24;941.48;942.3;44.22;-9.74
511;1;"2021-04-08";948.13;939.84;939.96;941.64;44.6;-9.7
512;1;"2021-04-09";943.31;940.22;937.55;940.58;41.75;-10.41
513;1;"2021-04-12";937.06;940.36;932.26;938.28;34.53;-13.45
514;1;"2021-04-13";932.31;940.87;928.38;936.45;37.9;-14.93
515;1;"2021-04-15";928.51;941.82;925.42;934.92;39.91;-15.45
516;1;"2021-04-16";924.63;942.16;922.21;933.22;38.59;-16.14
517;1;"2021-04-19";921.08;941.94;917.96;931.04;35.46;-17.61
518;1;"2021-04-20";918.59;941.66;914.1;928.93;35.4;-18.58
519;1;"2021-04-22";914.54;941.5;910.83;927.01;36.43;-18.94
520;1;"2021-04-23";910.89;941.32;907.78;925.12;36.19;-19.08
521;1;"2021-04-26";907.44;941.19;906.5;923.91;42.91;-17.73
522;1;"2021-04-27";906.08;941.49;907.57;923.67;51.28;-14.61
523;1;"2021-04-28";906.22;941.71;908.92;923.6;52.56;-11.68
524;1;"2021-04-29";906.9;941.41;911.32;924.01;56.37;-8.26
525;1;"2021-04-30";906.09;940.98;912.19;923.87;51.45;-6.58
526;1;"2021-05-03";905.08;940.3;911.42;923.09;46.25;-6.49
527;1;"2021-05-04";902.65;938.98;908.86;921.58;40.91;-7.91
528;1;"2021-05-05";900.98;937.48;906.69;920.19;41.51;-8.81
529;1;"2021-05-06";899.75;936.21;905.21;919.05;43.43;-9.0
530;1;"2021-05-07";898.11;934.84;903.91;917.97;43.57;-9.03
531;1;"2021-05-10";896.28;934.09;902.48;916.83;42.74;-9.15
532;1;"2021-05-11";895.15;933.25;901.5;915.86;44.17;-8.89
533;1;"2021-05-12";895.2;931.89;899.73;914.57;41.0;-9.31
534;1;"2021-05-14";895.32;929.98;899.19;913.77;46.04;-8.65
535;1;"2021-05-17";895.69;928.82;899.71;913.41;50.4;-7.19
536;1;"2021-05-18";896.98;927.77;901.4;913.57;55.08;-4.94
537;1;"2021-05-19";899.18;926.76;903.33;913.89;56.54;-2.79
538;1;"2021-05-20";901.13;924.76;904.56;913.98;54.12;-1.5
539;1;"2021-05-21";903.35;923.17;906.43;914.38;57.04;0.15
540;1;"2021-05-24";905.22;921.38;907.38;914.46;53.43;0.83
541;1;"2021-05-25";905.81;919.28;907.25;914.13;48.99;0.52
542;1;"2021-05-26";905.38;917.24;907.43;913.93;50.36;0.52
543;1;"2021-05-27";904.89;915.34;907.86;913.86;51.58;0.75
544;1;"2021-05-28";906.52;914.94;913.47;915.93;68.13;5.28
545;1;"2021-05-31";910.35;915.42;921.42;919.11;73.51;11.19
546;1;"2021-06-01";915.19;916.05;929.0;922.32;74.13;16.0
547;1;"2021-06-02";921.76;917.4;937.27;925.99;76.36;20.78
548;1;"2021-06-03";928.44;919.25;945.13;929.66;76.92;24.6
549;1;"2021-06-04";934.43;920.25;951.39;932.85;72.71;26.61
550;1;"2021-06-07";941.25;921.77;958.68;936.58;75.49;29.23
551;1;"2021-06-08";947.9;922.94;964.72;939.93;72.73;30.49
552;1;"2021-06-09";953.48;924.12;968.44;942.43;64.8;29.66
553;1;"2021-06-10";959.71;925.89;972.15;944.98;65.62;28.97
554;1;"2021-06-11";966.08;927.91;976.84;947.98;68.57;29.22
555;1;"2021-06-14";972.64;929.9;982.48;951.43;71.36;30.24
556;1;"2021-06-15";978.69;932.18;987.8;954.84;71.79;30.89
557;1;"2021-06-16";983.64;933.93;990.93;957.42;63.95;29.63
558;1;"2021-06-17";988.95;935.99;993.94;959.97;64.4;28.45
559;1;"2021-06-18";994.1;938.21;997.1;962.61;65.52;27.57
560;1;"2021-06-21";999.91;940.38;1000.47;965.35;66.83;27.0
561;1;"2021-06-22";1005.97;942.41;1003.01;967.77;64.23;25.82
562;1;"2021-06-23";1011.4;944.47;1004.42;969.73;59.78;23.85
563;1;"2021-06-24";1015.49;946.71;1003.41;970.68;50.26;20.12
564;1;"2021-06-25";1015.71;948.3;1000.34;970.7;43.25;15.17
565;1;"2021-06-28";1014.0;949.61;996.76;970.39;40.93;10.44
566;1;"2021-06-29";1012.13;951.05;993.59;970.12;41.26;6.68
567;1;"2021-06-30";1010.03;952.98;991.73;970.27;45.43;4.49
568;1;"2021-07-01";1007.46;954.79;989.49;970.19;43.58;2.27
569;1;"2021-07-02";1006.04;956.85;988.83;970.68;49.06;1.64
570;1;"2021-07-05";1004.26;959.12;989.16;971.52;52.44;1.91
571;1;"2021-07-06";1002.19;960.84;988.35;971.88;48.29;1.16
572;1;"2021-07-07";1000.69;961.96;986.96;971.95;46.02;0.02
573;1;"2021-07-08";998.6;962.84;984.94;971.71;43.41;-1.51
574;1;"2021-07-09";995.33;963.28;982.17;971.09;40.39;-3.49
575;1;"2021-07-12";991.61;964.11;980.23;970.72;42.97;-4.52
576;1;"2021-07-13";988.15;965.4;979.16;970.66;46.01;-4.7
577;1;"2021-07-14";985.25;966.97;977.59;970.35;43.8;-5.3
578;1;"2021-07-15";982.17;968.47;976.01;969.98;43.2;-5.84
579;1;"2021-07-16";979.56;970.14;975.9;970.17;49.31;-5.09
580;1;"2021-07-19";976.37;971.68;975.21;970.11;46.88;-4.93
581;1;"2021-07-20";973.32;973.23;974.36;969.96;45.95;-4.95
582;1;"2021-07-22";971.37;974.96;974.78;970.3;51.39;-3.92
583;1;"2021-07-23";970.27;976.74;974.49;970.36;48.46;-3.61
584;1;"2021-07-26";969.63;978.03;972.97;969.9;43.34;-4.4
585;1;"2021-07-27";968.92;978.9;970.62;969.05;39.9;-5.76
586;1;"2021-07-28";967.75;979.36;967.73;967.92;37.33;-7.42
587;1;"2021-07-29";966.43;979.87;965.81;967.12;41.02;-8.05
588;1;"2021-07-30";964.98;980.34;963.28;966.03;38.28;-9.11
589;1;"2021-08-02";963.68;980.98;962.63;965.66;46.29;-8.47
590;1;"2021-08-03";962.23;981.92;962.72;965.57;49.21;-7.31
591;1;"2021-08-04";961.75;983.22;963.49;965.78;52.14;-5.72
592;1;"2021-08-05";962.31;984.74;965.54;966.53;57.21;-3.3
593;1;"2021-08-06";962.23;985.78;965.4;966.44;48.93;-3.02
594;1;"2021-08-09";962.36;985.62;964.75;966.13;47.0;-3.21
595;1;"2021-08-10";962.45;984.95;964.65;966.03;48.99;-2.92
596;1;"2021-08-11";962.86;984.47;965.84;966.47;53.96;-1.58
597;1;"2021-08-12";963.43;983.64;966.61;966.76;52.68;-0.76
598;1;"2021-08-13";964.89;983.04;968.86;967.68;58.22;1.18
599;1;"2021-08-16";966.3;982.89;972.12;969.07;62.02;3.71
600;1;"2021-08-17";967.8;982.3;974.66;970.24;60.07;5.31
601;1;"2021-08-18";969.62;981.92;977.33;971.51;61.26;6.82
602;1;"2021-08-20";970.26;981.67;978.67;972.29;56.02;7.02
603;1;"2021-08-23";971.57;981.48;980.5;973.29;58.24;7.62
604;1;"2021-08-24";974.03;981.21;983.1;974.65;61.42;8.78
605;1;"2021-08-25";977.44;980.82;986.28;976.29;64.03;10.29
606;1;"2021-08-26";981.89;980.64;990.38;978.37;67.52;12.39
607;1;"2021-08-27";985.91;980.78;993.96;980.31;66.75;13.77
608;1;"2021-08-30";991.33;981.29;999.08;982.96;71.61;16.28
609;1;"2021-08-31";995.62;981.59;1003.18;985.28;68.56;17.61
610;1;"2021-09-01";999.76;981.86;1007.29;987.67;69.59;18.78
611;1;"2021-09-02";1004.16;982.5;1012.2;990.46;72.55;20.49
612;1;"2021-09-03";1010.02;984.19;1020.78;994.85;79.82;25.06
613;1;"2021-09-06";1017.79;986.7;1030.17;999.73;81.86;29.72
614;1;"2021-09-07";1026.18;989.8;1039.34;1004.7;82.64;33.6
615;1;"2021-09-08";1034.1;992.99;1047.22;1009.3;80.33;35.9
616;1;"2021-09-09";1041.22;996.11;1054.1;1013.62;78.89;37.08
617;1;"2021-09-13";1047.24;998.52;1057.94;1016.79;66.79;35.6
618;1;"2021-09-14";1052.38;1001.01;1061.28;1019.78;66.17;33.91
619;1;"2021-09-15";1057.11;1003.32;1064.74;1022.83;67.22;32.57
620;1;"2021-09-16";1063.2;1005.88;1070.06;1026.67;71.97;32.99
621;1;"2021-09-17";1068.23;1008.33;1073.22;1029.67;64.39;31.55
622;1;"2021-09-20";1073.9;1010.96;1076.25;1032.62;64.79;30.2
623;1;"2021-09-21";1079.5;1013.84;1079.44;1035.65;65.92;29.18
624;1;"2021-09-22";1085.19;1017.16;1083.46;1039.02;68.63;29.0
625;1;"2021-09-23";1091.82;1020.9;1089.71;1043.34;73.8;30.72
626;1;"2021-09-24";1097.64;1024.44;1095.05;1047.36;72.24;31.45
627;1;"2021-09-27";1104.5;1028.48;1101.72;1051.97;75.47;33.2
628;1;"2021-09-28";1110.91;1032.78;1108.78;1056.83;77.09;35.06
629;1;"2021-09-29";1117.13;1036.62;1114.29;1061.14;72.67;35.37
630;1;"2021-09-30";1122.95;1040.49;1118.89;1065.12;70.8;34.9
631;1;"2021-10-01";1128.24;1044.46;1123.26;1069.02;71.21;34.3
632;1;"2021-10-04";1132.11;1048.48;1128.63;1073.36;74.08;34.63
633;1;"2021-10-05";1136.34;1053.13;1135.82;1078.49;77.95;36.44
634;1;"2021-10-06";1139.09;1057.59;1140.16;1082.52;67.81;35.63
635;1;"2021-10-07";1142.34;1062.36;1144.63;1086.63;68.92;35.06
636;1;"2021-10-08";1148.01;1068.21;1153.03;1092.36;75.94;37.84
637;1;"2021-10-11";1154.5;1073.75;1159.81;1097.53;72.62;38.91
638;1;"2021-10-12";1161.41;1079.58;1166.61;1102.77;73.63;39.86
639;1;"2021-10-13";1168.71;1085.33;1173.95;1108.3;75.38;41.15
640;1;"2021-10-14";1174.99;1090.98;1180.83;1113.71;75.73;41.9
641;1;"2021-10-18";1182.31;1096.56;1187.38;1119.03;76.21;42.27
642;1;"2021-10-19";1190.1;1102.07;1194.37;1124.59;77.81;42.97
643;1;"2021-10-20";1196.92;1107.72;1199.31;1129.36;71.15;41.87
644;1;"2021-10-21";1201.35;1112.75;1200.35;1132.54;57.93;37.66
645;1;"2021-10-22";1204.52;1117.73;1201.51;1135.67;58.46;34.12
646;1;"2021-10-25";1207.27;1122.2;1201.44;1138.22;54.64;30.01
647;1;"2021-10-26";1210.42;1127.28;1203.97;1141.75;60.99;28.63
648;1;"2021-10-27";1212.25;1131.73;1204.79;1144.52;56.18;25.98
649;1;"2021-10-28";1213.89;1135.65;1204.26;1146.67;52.37;22.55
650;1;"2021-10-29";1214.28;1139.09;1201.04;1147.6;45.22;17.32
651;1;"2021-11-01";1214.6;1142.46;1198.2;1148.53;45.42;13.07
652;1;"2021-11-02";1213.33;1145.71;1194.0;1148.75;41.53;8.23
653;1;"2021-11-03";1210.43;1148.67;1189.45;1148.65;39.83;3.72
654;1;"2021-11-04";1209.02;1151.58;1186.0;1148.83;42.1;0.7
655;1;"2021-11-08";1207.4;1154.35;1183.01;1149.05;42.57;-1.56
656;1;"2021-11-09";1203.94;1157.03;1181.18;1149.63;45.63;-2.59
657;1;"2021-11-10";1201.57;1160.01;1180.76;1150.7;49.75;-2.32
658;1;"2021-11-11";1198.96;1162.64;1180.58;1151.8;50.41;-1.92
659;1;"2021-11-12";1196.61;1165.73;1182.12;1153.56;55.66;-0.16
660;1;"2021-11-15";1193.78;1168.59;1182.84;1154.98;53.25;0.66
661;1;"2021-11-16";1189.4;1170.66;1180.85;1155.26;45.03;-0.92
662;1;"2021-11-17";1183.22;1171.35;1176.69;1154.54;39.18;-4.12
663;1;"2021-11-18";1177.98;1171.79;1173.33;1154.03;40.61;-6.25
664;1;"2021-11-22";1172.01;1171.08;1165.48;1151.55;31.25;-11.87
665;1;"2021-11-23";1166.44;1170.66;1159.35;1149.57;34.53;-15.33
666;1;"2021-11-24";1160.66;1169.98;1152.28;1147.05;31.97;-19.13
667;1;"2021-11-25";1156.78;1171.1;1152.11;1147.18;48.77;-16.68
668;1;"2021-11-26";1151.83;1171.51;1148.43;1145.86;42.37;-17.53
669;1;"2021-11-29";1148.2;1172.09;1146.36;1145.11;45.16;-16.93
670;1;"2021-11-30";1145.18;1171.88;1142.91;1143.74;42.4;-17.6
671;1;"2021-12-01";1143.55;1172.58;1142.49;1143.53;48.21;-15.65
672;1;"2021-12-02";1143.13;1173.4;1142.81;1143.62;49.62;-13.37
673;1;"2021-12-03";1141.4;1173.43;1139.82;1142.36;43.61;-14.17
674;1;"2021-12-06";1138.25;1172.81;1135.1;1140.32;40.39;-16.32
675;1;"2021-12-07";1135.48;1171.81;1131.69;1138.71;42.32;-17.11
676;1;"2021-12-08";1133.09;1171.21;1130.19;1137.81;45.89;-16.2
677;1;"2021-12-09";1130.93;1170.59;1130.52;1137.65;49.45;-13.88
678;1;"2021-12-10";1128.73;1169.76;1130.93;1137.54;49.68;-11.82
679;1;"2021-12-13";1124.49;1168.67;1129.13;1136.54;45.26;-11.89
680;1;"2021-12-14";1119.93;1167.39;1126.21;1135.05;42.81;-12.89
681;1;"2021-12-15";1116.59;1166.0;1123.26;1133.48;42.23;-13.78
682;1;"2021-12-16";1115.21;1164.59;1121.94;1132.54;45.73;-13.2
683;1;"2021-12-17";1112.14;1162.11;1117.95;1130.48;40.29;-14.92
684;1;"2021-12-20";1110.15;1159.51;1111.58;1127.37;35.74;-18.43
685;1;"2021-12-21";1108.43;1157.1;1107.3;1124.99;39.68;-19.72
686;1;"2021-12-22";1108.77;1154.28;1105.84;1123.69;45.51;-18.48
687;1;"2021-12-23";1105.82;1151.63;1104.48;1122.43;45.43;-17.34
688;1;"2021-12-24";1104.9;1148.9;1103.58;1121.36;46.26;-15.96
689;1;"2021-12-27";1103.26;1145.91;1102.65;1120.28;46.01;-14.8
690;1;"2021-12-28";1103.1;1143.12;1103.05;1119.75;49.31;-12.68
691;1;"2021-12-29";1101.61;1140.3;1103.6;1119.32;49.79;-10.73
692;1;"2021-12-30";1098.75;1136.86;1102.18;1118.12;44.92;-10.67
693;1;"2021-12-31";1097.83;1133.8;1101.3;1117.13;46.11;-10.17
694;1;"2022-01-03";1098.78;1131.78;1102.07;1116.83;50.62;-8.35
695;1;"2022-01-04";1100.54;1130.22;1105.15;1117.52;56.56;-4.83
696;1;"2022-01-05";1101.73;1128.99;1108.44;1118.39;57.72;-1.6
697;1;"2022-01-06";1100.8;1126.74;1109.08;1118.26;50.95;-1.0
698;1;"2022-01-07";1100.27;1124.97;1110.52;1118.5;53.12;0.2
699;1;"2022-01-10";1100.93;1123.49;1111.92;1118.76;53.35;1.21
700;1;"2022-01-11";1102.67;1122.74;1113.95;1119.33;55.41;2.63
701;1;"2022-01-12";1106.08;1122.59;1118.67;1121.06;62.12;6.13
702;1;"2022-01-13";1109.11;1122.91;1123.56;1122.98;63.4;9.33
703;1;"2022-01-14";1113.69;1123.42;1128.15;1124.89;63.75;11.86
704;1;"2022-01-17";1120.04;1123.91;1132.88;1126.97;65.02;14.19
705;1;"2022-01-18";1124.9;1124.1;1135.83;1128.41;59.83;14.74
706;1;"2022-01-19";1128.48;1124.1;1138.48;1129.8;59.79;15.0
707;1;"2022-01-20";1131.07;1123.43;1138.95;1130.33;52.71;13.4
708;1;"2022-01-21";1133.5;1122.72;1139.38;1130.85;52.77;12.01
709;1;"2022-01-24";1133.67;1120.73;1135.38;1129.53;40.27;7.1
710;1;"2022-01-25";1133.09;1118.84;1131.56;1128.19;39.79;3.01
711;1;"2022-01-27";1131.61;1117.18;1126.56;1126.26;36.32;-1.53
712;1;"2022-01-28";1131.07;1116.0;1121.93;1124.37;36.11;-5.15
713;1;"2022-01-31";1131.5;1115.2;1119.98;1123.47;44.21;-6.06
714;1;"2022-02-01";1130.92;1115.34;1117.86;1122.46;43.28;-6.99
715;1;"2022-02-02";1129.2;1115.32;1116.16;1121.58;44.05;-7.46
716;1;"2022-02-03";1126.5;1115.33;1113.27;1120.18;40.31;-8.88
717;1;"2022-02-04";1124.53;1113.84;1109.71;1118.44;37.9;-10.69
718;1;"2022-02-07";1121.79;1112.96;1105.87;1116.52;36.35;-12.5
719;1;"2022-02-08";1119.9;1112.17;1104.1;1115.37;43.22;-12.34
720;1;"2022-02-09";1118.24;1111.97;1103.71;1114.77;47.51;-11.07
721;1;"2022-02-10";1115.0;1111.17;1103.25;1114.14;47.17;-10.03
722;1;"2022-02-11";1111.34;1110.19;1102.62;1113.46;46.48;-9.28
723;1;"2022-02-14";1106.71;1109.55;1100.4;1112.12;41.23;-9.98
724;1;"2022-02-15";1103.61;1110.06;1101.87;1112.26;53.18;-7.49
725;1;"2022-02-16";1101.1;1110.35;1102.99;1112.32;52.46;-5.63
726;1;"2022-02-17";1099.3;1110.58;1105.34;1112.92;56.37;-2.99
727;1;"2022-02-18";1098.08;1110.28;1106.62;1113.15;53.41;-1.59
728;1;"2022-02-21";1096.28;1109.74;1106.71;1112.93;49.8;-1.38
729;1;"2022-02-22";1096.53;1109.55;1106.31;1112.52;48.24;-1.6
730;1;"2022-02-23";1096.55;1109.49;1105.29;1111.86;46.11;-2.3
731;1;"2022-02-24";1094.65;1108.41;1099.17;1109.08;33.48;-7.18
732;1;"2022-02-25";1093.45;1107.3;1094.88;1106.92;37.85;-9.89
733;1;"2022-02-28";1092.83;1107.48;1094.31;1106.22;47.76;-9.11
734;1;"2022-03-02";1093.29;1108.59;1095.51;1106.25;52.01;-6.96
735;1;"2022-03-03";1093.17;1109.21;1095.71;1105.91;49.75;-5.94
736;1;"2022-03-04";1092.54;1108.84;1093.57;1104.63;44.33;-7.02
737;1;"2022-03-07";1090.42;1107.68;1087.85;1101.84;37.22;-10.95
738;1;"2022-03-08";1088.54;1106.41;1082.5;1099.09;36.92;-14.05
739;1;"2022-03-09";1088.49;1106.26;1082.88;1098.59;49.72;-11.96
740;1;"2022-03-10";1088.7;1106.21;1084.89;1098.8;53.02;-8.78
741;1;"2022-03-11";1089.11;1106.18;1087.02;1099.13;53.61;-5.93
742;1;"2022-03-14";1090.09;1106.73;1089.8;1099.81;55.34;-2.91
743;1;"2022-03-15";1090.67;1106.68;1089.89;1099.45;49.72;-2.54
744;1;"2022-03-16";1090.33;1106.68;1091.73;1099.83;53.39;-0.76
745;1;"2022-03-17";1091.92;1106.9;1096.83;1101.61;59.63;3.53
746;1;"2022-03-21";1092.47;1106.88;1100.82;1103.07;58.1;6.32
747;1;"2022-03-22";1094.93;1107.94;1107.23;1105.62;62.7;10.79
748;1;"2022-03-23";1098.15;1108.89;1113.38;1108.22;63.24;14.46
